"1","2013-09-30","0338149","2013-03-1401","brgy_4_3","","","0","0","140","7","","147",""
"2","2013-07-31","0424138","2013-03-1401","brgy_4_3","","","0","0","140","0","","140",""
"3","2013-08-28","0566524","2013-03-1401","brgy_4_3","","","0","0","280","0","","280",""
"4","2013-10-30","0568430","2013-03-1401","brgy_4_3","","","0","0","140","0","","140",""
"5","2013-12-02","0677341","2013-03-1401","brgy_4_3","","","0","0","140","0","","140",""
"6","2013-01-01","N/A","2013-03-1401","brgy_4_3","","","0","0","0","0","","0",""
"7","2013-08-08","0424558","2013-08-1491","brgy_4_1","","","0","0","0","0","","1967.5",""
"8","2013-12-02","0567607","2013-08-1491","brgy_4_1","","","0","0","140","7","","147",""
"9","2013-12-02","0677411","2013-08-1491","brgy_4_1","","","0","0","280","7","","287",""
"10","2013-02-21","0158785","2012-06-1308","brgy_2_3","","","0","0","140","7","","147",""
"11","2013-05-17","0160760 	","2012-06-1308","brgy_2_3","","","0","0","140","7","","147",""
"12","2013-05-17","0160760","2012-06-1308","brgy_2_3","","","0","0","280","14","","294",""
"13","2013-07-04","0338214","2012-06-1308","brgy_2_3","","","0","0","280","7","","287",""
"14","2013-09-05","0566832","2012-06-1308","brgy_2_3","","","0","0","140","7","","147",""
"15","2013-11-04","0568522","2012-06-1308","brgy_2_3","","","0","0","560","14","","574",""
"16","2014-01-02","0701882","2012-06-1308","brgy_2_3","","","0","0","140","0","","140",""
"17","2008-01-01","N/A","2012-06-1308","brgy_2_3","","","0","0","0","0","","0",""
"18","2013-03-01","0158807","2004-06-0156","brgy_1","","","0","0","140","7","","147",""
"19","2013-06-07","0337608","2004-06-0156","brgy_1","","","0","0","140","7","","147",""
"20","2013-07-24","0423896","2004-06-0156","brgy_1","","","0","0","280","14","","294",""
"21","2013-09-02","0566689","2004-06-0156","brgy_1","","","0","0","420","21","","441",""
"22","2013-10-08","0567325","2004-06-0156","brgy_1","","","0","0","140","7","","147",""
"23","2013-11-15","0676774","2004-06-0156","brgy_1","","","0","0","280","14","","294",""
"24","2008-01-01","N/A","2004-06-0156","brgy_1","","","0","0","0","0","","0",""
"25","2013-02-21","0158792","2012-12-1370","brgy_5","","","333.35","0","140","7","","480.35",""
"26","2013-07-15","0423434","2012-12-1370","brgy_5","","","333.35","56","140","7","","536.35",""
"27","2013-07-23","0423809","2012-12-1370","brgy_5","","","0","14","295","14.75","","323.75",""
